County,Date,Temperature,Precipitation,Wind,Gust Wind
Imperial,2010-06,87.05,0.0,8.25,3.44
Imperial,2010-07,94.2,0.0,7.06,1.51
Imperial,2010-08,92.64,0.0,6.54,2.3
Imperial,2010-09,87.85,0.0,5.4,0.57
Imperial,2010-10,73.61,0.0,6.23,2.0
Imperial,2010-11,61.93,0.0,6.88,2.68
Imperial,2010-12,57.57,0.0,5.24,1.05
Imperial,2011-01,55.41,0.0,4.1,0.62
Imperial,2011-02,55.21,0.0,6.72,2.19
Imperial,2011-03,66.23,0.0,7.64,3.74
Imperial,2011-04,71.78,0.0,9.38,4.8
Imperial,2011-05,74.53,0.0,11.43,9.25
Imperial,2011-06,85.78,0.0,9.0,4.65
Imperial,2011-07,92.5,0.0,7.34,1.57
Imperial,2011-08,94.84,0.0,5.67,0.53
Imperial,2011-09,88.61,0.0,4.92,0.67
Imperial,2011-10,75.79,0.0,6.15,2.61
Imperial,2011-11,60.41,0.0,5.6,1.98
Imperial,2011-12,51.18,0.0,4.24,0.59
Imperial,2012-01,56.17,0.0,4.32,1.33
Imperial,2012-02,58.7,0.0,6.74,2.73
Imperial,2012-03,64.04,0.0,7.51,4.0
Imperial,2012-04,72.0,0.0,7.71,4.0
Imperial,2012-05,81.8,0.0,7.84,3.74
Imperial,2012-06,88.53,0.0,7.87,2.76
Imperial,2012-07,91.68,0.0,7.19,1.34
Imperial,2012-08,94.39,0.0,6.52,0.93
Imperial,2012-09,89.72,0.0,5.31,0.69
Imperial,2012-10,76.37,0.0,5.6,1.01
Imperial,2012-11,64.95,0.0,4.51,1.08
Imperial,2012-12,56.1,0.0,4.4,0.65
Imperial,2013-01,52.29,0.0,5.02,0.98
Imperial,2013-02,57.38,0.0,6.39,2.58
Imperial,2013-03,69.78,0.0,6.85,2.35
Imperial,2013-04,73.37,0.0,8.79,5.31
Imperial,2013-05,80.48,0.0,8.8,4.46
Imperial,2013-06,90.18,0.0,7.01,1.07
Imperial,2013-07,93.77,0.0,6.97,0.97
Imperial,2013-08,91.43,0.0,6.03,1.4
Imperial,2013-09,85.8,0.0,6.06,2.45
Imperial,2013-10,71.24,0.0,6.12,2.52
Imperial,2013-11,62.64,0.0,4.89,0.56
Imperial,2013-12,54.64,0.0,5.66,1.79
Imperial,2014-01,58.48,0.0,4.01,0.46
Imperial,2014-02,63.06,0.0,5.0,0.94
Imperial,2014-03,68.45,0.0,7.33,2.51
Imperial,2014-04,73.2,0.0,8.95,4.48
Imperial,2014-05,80.38,0.0,9.85,4.82
Imperial,2014-06,89.36,0.0,9.18,2.72
Imperial,2014-07,93.45,0.0,8.59,1.38
Imperial,2014-08,90.88,0.05,7.24,1.52
Imperial,2014-09,89.54,0.0,6.71,1.39
Imperial,2014-10,78.12,0.0,4.29,0.12
Imperial,2014-11,63.69,0.0,5.77,1.32
Imperial,2014-12,56.68,0.01,4.37,0.42
Imperial,2015-01,56.51,0.0,3.97,0.11
Imperial,2015-02,64.66,0.0,5.51,2.26
Imperial,2015-03,70.88,0.02,6.19,0.55
Imperial,2015-04,72.38,0.0,8.61,2.77
Imperial,2015-05,74.94,0.02,9.48,4.95
Imperial,2015-06,89.58,0.0,8.54,2.0
Imperial,2015-07,90.58,0.01,7.89,2.29
Imperial,2015-08,96.8,0.0,6.81,0.85
Imperial,2015-09,90.64,0.0,5.84,1.15
Imperial,2015-10,80.81,0.0,6.49,1.1
Imperial,2015-11,61.45,0.0,6.88,2.82
Imperial,2015-12,55.12,0.0,6.67,2.71
Imperial,2016-01,56.02,0.02,5.01,1.29
Imperial,2016-02,64.22,0.0,5.14,0.65
Imperial,2016-03,69.51,0.0,8.31,3.82
Imperial,2016-04,73.72,0.01,8.71,4.49
Imperial,2016-05,78.08,0.0,8.82,4.75
Imperial,2016-06,92.05,0.0,8.41,1.54
Imperial,2016-07,94.32,0.0,8.13,1.62
Imperial,2016-08,96.13,0.0,7.37,1.53
Imperial,2016-09,81.46,0.01,6.96,2.23
Imperial,2016-10,75.78,0.0,6.01,1.09
Imperial,2016-11,65.28,0.0,5.6,0.65
Imperial,2016-12,55.67,0.03,5.27,1.74
Imperial,2017-01,54.37,0.03,6.44,1.02
Imperial,2017-02,60.85,0.02,5.91,1.5
Imperial,2017-03,69.96,0.0,7.36,3.42
Imperial,2017-04,75.01,0.0,8.06,2.61
Imperial,2017-05,79.26,0.0,9.39,4.75
Imperial,2017-06,90.18,0.0,7.6,1.89
Imperial,2017-07,95.61,0.01,8.41,1.15
Imperial,2017-08,94.98,0.01,7.07,1.95
Imperial,2017-09,84.58,0.0,7.94,2.35
Imperial,2017-10,76.79,0.0,5.72,1.24
Imperial,2017-11,68.02,0.0,4.19,0.47
Imperial,2017-12,56.41,0.0,4.83,0.87
Imperial,2018-01,59.51,0.0,4.72,1.01
Imperial,2018-02,59.43,0.0,6.02,2.05
Imperial,2018-03,66.24,0.0,8.12,3.59
Imperial,2018-04,75.46,0.0,9.19,5.07
Imperial,2018-05,79.06,0.0,9.52,4.98
Imperial,2018-06,88.75,0.0,8.02,1.65
Imperial,2018-07,96.29,0.0,7.66,1.07
Imperial,2018-08,90.44,0.0,7.3,0.93
Imperial,2018-09,90.66,0.0,5.8,0.74
Imperial,2018-10,74.47,0.03,6.14,1.04
Imperial,2018-11,63.56,0.0,4.88,0.72
Imperial,2018-12,55.44,0.04,4.99,0.78
Imperial,2019-01,42.81,0.01,4.64,0.83
Imperial,2019-02,50.93,0.01,7.72,3.45
Imperial,2019-03,64.41,0.0,9.1,3.81
Imperial,2019-04,74.31,0.0,10.37,5.24
Imperial,2019-05,70.84,0.0,9.94,5.79
Imperial,2019-06,81.59,0.0,7.52,2.07
Imperial,2019-07,93.42,0.0,8.15,1.18
Imperial,2019-08,95.05,0.0,6.42,0.29
Imperial,2019-09,85.43,0.01,7.27,2.08
Imperial,2019-10,72.21,0.0,5.98,1.25
Imperial,2019-11,63.82,0.0,4.63,0.64
Imperial,2019-12,53.74,0.0,4.68,0.23
Imperial,2020-01,55.17,0.0,4.51,0.74
Imperial,2020-02,56.27,0.0,5.89,1.97
Imperial,2020-03,61.42,0.01,8.26,3.35
Imperial,2020-04,70.37,0.0,7.6,2.12
Imperial,2020-05,83.07,0.0,8.36,2.89
Imperial,2020-06,86.9,0.0,8.4,3.62
Imperial,2020-07,94.41,0.0,6.71,0.86
Imperial,2020-08,96.64,0.0,7.94,1.34
Imperial,2020-09,89.2,0.0,4.95,0.16
Imperial,2020-10,78.74,0.0,5.49,1.91
Imperial,2020-11,64.31,0.0,5.29,1.76
Imperial,2020-12,54.12,0.0,4.59,0.68
Imperial,2021-01,55.27,0.0,5.06,0.99
Imperial,2021-02,60.01,0.0,5.71,1.31
Imperial,2021-03,62.34,0.0,8.9,3.96
Imperial,2021-04,74.46,0.0,9.14,4.06
Imperial,2021-05,79.38,0.0,9.15,4.05
Imperial,2021-06,91.22,0.0,7.48,1.17
Imperial,2021-07,94.74,0.0,8.29,1.22
Imperial,2021-08,93.55,0.0,7.48,1.45
Imperial,2021-09,88.53,0.0,5.78,0.72
Imperial,2021-10,72.59,0.0,6.83,1.99
Imperial,2021-11,67.33,0.0,4.17,0.21
Imperial,2021-12,57.09,0.0,6.03,2.24
Inyo,2010-01,23.35,0.0,3.22,1.46
Inyo,2010-02,24.45,0.0,3.48,1.73
Inyo,2010-03,31.54,0.0,6.49,5.07
Inyo,2010-04,37.23,0.0,7.91,7.9
Inyo,2010-05,45.26,0.0,9.93,11.91
Inyo,2010-06,59.49,0.0,8.23,9.2
Inyo,2010-07,65.94,0.0,6.3,5.52
Inyo,2010-08,62.37,0.0,6.65,6.41
Inyo,2010-09,56.51,0.0,5.1,3.67
Inyo,2010-10,45.1,0.0,5.08,4.2
Inyo,2010-11,32.66,0.0,7.07,6.37
Inyo,2010-12,29.03,0.0,5.48,5.34
Inyo,2011-01,22.47,0.0,4.07,1.71
Inyo,2011-02,23.86,0.0,6.52,5.23
Inyo,2011-03,34.06,0.0,7.72,8.3
Inyo,2011-04,41.56,0.0,10.11,12.29
Inyo,2011-05,45.23,0.0,9.4,10.88
Inyo,2011-06,57.04,0.0,8.72,8.94
Inyo,2011-07,63.21,0.0,5.76,5.67
Inyo,2011-08,63.57,0.0,5.72,5.56
Inyo,2011-09,57.55,0.0,4.62,2.9
Inyo,2011-10,45.82,0.0,5.12,3.49
Inyo,2011-11,31.92,0.0,5.21,4.12
Inyo,2011-12,27.36,0.0,5.35,2.44
Inyo,2012-01,32.52,0.0,5.93,5.0
Inyo,2012-02,32.26,0.0,7.09,5.83
Inyo,2012-03,37.96,0.0,8.88,11.25
Inyo,2012-04,44.43,0.0,8.09,8.39
Inyo,2012-05,53.85,0.0,9.25,9.89
Inyo,2012-06,61.56,0.0,8.73,9.95
Inyo,2012-07,65.26,0.0,6.19,6.94
Inyo,2012-08,65.74,0.0,5.74,5.24
Inyo,2012-09,59.82,0.0,5.41,4.17
Inyo,2012-10,47.59,0.0,5.66,4.04
Inyo,2012-11,36.01,0.0,5.36,5.07
Inyo,2012-12,27.65,0.0,6.16,5.83
Inyo,2013-01,21.93,0.0,4.27,1.49
Inyo,2013-02,30.19,0.0,5.73,2.99
Inyo,2013-03,40.85,0.0,6.43,5.53
Inyo,2013-04,46.74,0.0,7.94,6.87
Inyo,2013-05,51.27,0.0,7.69,7.7
Inyo,2013-06,63.87,0.0,9.27,10.55
Inyo,2013-07,68.49,0.0,7.9,8.74
Inyo,2013-08,62.2,0.0,6.2,6.64
Inyo,2013-09,56.97,0.0,7.17,7.05
Inyo,2013-10,42.11,0.0,5.43,2.95
Inyo,2013-11,35.52,0.0,4.69,2.1
Inyo,2013-12,27.28,0.0,4.96,3.29
Inyo,2014-01,33.99,0.0,5.08,2.94
Inyo,2014-02,36.58,0.0,7.69,8.77
Inyo,2014-03,37.93,0.0,7.33,7.22
Inyo,2014-04,45.2,0.0,7.31,5.94
Inyo,2014-05,52.44,0.0,8.77,9.39
Inyo,2014-06,62.74,0.0,8.65,9.14
Inyo,2014-07,66.8,0.0,6.22,5.67
Inyo,2014-08,62.46,0.0,6.22,5.12
Inyo,2014-09,58.87,0.0,6.34,5.31
Inyo,2014-10,50.01,0.0,5.59,3.61
Inyo,2014-11,39.16,0.0,6.24,5.26
Inyo,2014-12,28.92,0.0,5.11,4.2
Inyo,2015-01,34.14,0.0,3.87,0.88
Inyo,2015-02,39.3,0.0,6.24,4.55
Inyo,2015-03,43.06,0.0,6.12,3.83
Inyo,2015-04,43.56,0.0,8.99,8.28
Inyo,2015-05,48.01,0.0,6.67,5.39
Inyo,2015-06,62.82,0.0,7.02,5.85
Inyo,2015-07,62.14,0.0,6.41,4.46
Inyo,2015-08,64.89,0.0,6.55,6.61
Inyo,2015-09,59.08,0.0,5.52,4.25
Inyo,2015-10,48.53,0.0,4.82,2.26
Inyo,2015-11,30.62,0.0,5.94,3.98
Inyo,2015-12,27.97,0.0,7.63,7.53
Inyo,2016-01,27.59,0.0,5.52,4.8
Inyo,2016-02,35.24,0.0,4.36,2.08
Inyo,2016-03,40.49,0.0,9.36,10.61
Inyo,2016-04,44.9,0.02,7.77,6.6
Inyo,2016-05,49.13,0.03,7.5,6.48
Inyo,2016-06,63.35,0.04,7.4,7.92
Inyo,2016-07,67.43,0.01,7.77,8.61
Inyo,2016-08,65.16,0.0,6.65,5.97
Inyo,2016-09,56.77,0.0,6.58,5.02
Inyo,2016-10,47.67,0.04,7.83,8.91
Inyo,2016-11,36.64,0.0,6.05,5.6
Inyo,2016-12,30.06,0.03,7.39,7.29
Inyo,2017-01,20.63,0.15,7.2,7.82
Inyo,2017-02,29.45,0.01,8.03,8.4
Inyo,2017-03,34.19,0.01,5.91,4.88
Inyo,2017-04,43.36,0.0,9.04,10.06
Inyo,2017-05,52.85,0.0,8.11,7.41
Inyo,2017-06,62.72,0.0,7.97,7.26
Inyo,2017-07,68.79,0.01,6.48,5.53
Inyo,2017-08,65.08,0.0,5.69,3.22
Inyo,2017-09,54.44,0.01,6.63,4.38
Inyo,2017-10,46.0,0.0,5.49,2.91
Inyo,2017-11,40.39,0.04,6.78,7.08
Inyo,2017-12,33.16,0.0,5.53,3.4
Inyo,2018-01,34.08,0.01,4.58,2.9
Inyo,2018-02,30.79,0.0,7.2,5.34
Inyo,2018-03,33.52,0.09,6.82,5.77
Inyo,2018-04,45.73,0.02,8.95,8.66
Inyo,2018-05,51.01,0.02,6.95,5.08
Inyo,2018-06,62.6,0.0,7.88,6.39
Inyo,2018-07,68.63,0.02,6.2,4.52
Inyo,2018-08,65.41,0.0,6.86,5.83
Inyo,2018-09,57.86,0.01,6.4,5.76
Inyo,2018-10,44.66,0.02,5.47,2.17
Inyo,2018-11,36.87,0.03,4.59,2.11
Inyo,2018-12,26.3,0.01,4.34,2.63
Inyo,2019-01,28.6,0.06,4.12,2.63
Inyo,2019-02,22.24,0.06,8.41,8.51
Inyo,2019-03,30.68,0.04,5.36,3.09
Inyo,2019-04,44.82,0.0,7.41,6.86
Inyo,2019-05,46.0,0.03,7.26,6.25
Inyo,2019-06,59.07,0.0,7.1,5.81
Inyo,2019-07,64.1,0.01,6.11,5.9
Inyo,2019-08,65.08,0.01,5.68,4.3
Inyo,2019-09,54.91,0.0,6.91,6.35
Inyo,2019-10,42.56,0.0,6.06,3.68
Inyo,2019-11,35.17,0.01,3.89,1.37
Inyo,2019-12,27.55,0.02,4.6,3.1
Inyo,2020-01,32.84,0.0,6.98,6.24
Inyo,2020-02,34.2,0.0,6.57,4.31
Inyo,2020-03,33.07,0.0,6.71,5.76
Inyo,2020-04,44.03,0.0,7.19,5.68
Inyo,2020-05,53.69,0.0,8.98,8.95
Inyo,2020-06,59.78,0.0,8.56,8.63
Inyo,2020-07,66.55,0.0,7.01,6.56
Inyo,2020-08,67.33,0.0,6.52,5.94
Inyo,2020-09,59.03,0.0,5.83,2.54
Inyo,2020-10,49.23,0.0,4.78,1.2
Inyo,2020-11,35.57,0.0,5.93,4.76
Inyo,2020-12,29.63,0.0,6.78,4.46
Inyo,2021-01,29.46,0.0,5.42,2.5
Inyo,2021-02,30.57,0.0,7.81,5.92
Inyo,2021-03,34.26,0.0,7.56,5.85
Inyo,2021-04,45.4,0.0,8.53,8.52
Inyo,2021-05,52.65,0.0,9.18,8.74
Inyo,2021-06,65.05,0.0,7.31,7.16
Inyo,2021-07,67.93,0.0,6.19,5.42
Inyo,2021-08,65.73,0.0,6.55,5.62
Inyo,2021-09,58.75,0.0,6.1,3.81
Inyo,2021-10,41.78,0.0,5.61,3.74
Inyo,2021-11,39.65,0.0,5.16,3.21
Inyo,2021-12,25.02,0.0,6.43,5.58
Kern,2010-01,48.67,0.0,4.53,1.44
Kern,2010-02,52.73,0.0,3.95,0.49
Kern,2010-03,55.99,0.0,5.07,0.43
Kern,2010-04,57.82,0.0,6.19,2.06
Kern,2010-05,65.78,0.0,7.38,2.57
Kern,2010-06,78.35,0.0,6.92,1.94
Kern,2010-07,84.36,0.0,6.19,0.8
Kern,2010-08,81.43,0.0,6.08,0.71
Kern,2010-09,77.72,0.0,5.01,0.37
Kern,2010-10,68.38,0.0,5.11,0.8
Kern,2010-11,54.46,0.0,4.37,0.55
Kern,2010-12,51.9,0.0,3.92,0.75
Kern,2011-01,46.0,0.0,3.43,0.12
Kern,2011-02,49.53,0.0,4.5,0.92
Kern,2011-03,55.76,0.0,4.94,1.14
Kern,2011-04,61.18,0.0,6.21,1.1
Kern,2011-05,66.29,0.0,7.14,2.15
Kern,2011-06,76.06,0.0,6.41,1.77
Kern,2011-07,83.9,0.0,6.28,0.83
Kern,2011-08,83.33,0.0,5.47,0.26
Kern,2011-09,80.31,0.0,5.31,0.57
Kern,2011-10,66.78,0.0,3.96,0.17
Kern,2011-11,52.81,0.0,4.92,1.33
Kern,2011-12,44.41,0.0,3.46,0.0
Kern,2012-01,50.87,0.0,3.86,0.26
Kern,2012-02,54.72,0.0,5.53,1.46
Kern,2012-03,57.23,0.0,5.89,1.69
Kern,2012-04,63.01,0.0,6.05,0.99
Kern,2012-05,72.22,0.0,6.33,1.53
Kern,2012-06,78.09,0.0,7.14,2.05
Kern,2012-07,83.43,0.0,6.47,0.73
Kern,2012-08,86.86,0.0,5.59,0.36
Kern,2012-09,81.13,0.0,4.79,0.18
Kern,2012-10,67.85,0.0,4.49,0.21
Kern,2012-11,56.88,0.0,3.75,0.02
Kern,2012-12,49.67,0.0,4.07,0.05
Kern,2013-01,45.98,0.0,3.34,0.29
Kern,2013-02,50.77,0.0,4.18,0.2
Kern,2013-03,60.55,0.0,4.66,0.59
Kern,2013-04,66.92,0.0,6.36,1.74
Kern,2013-05,72.57,0.0,6.87,2.41
Kern,2013-06,81.37,0.0,6.65,1.25
Kern,2013-07,87.8,0.0,6.33,0.43
Kern,2013-08,82.58,0.0,5.96,0.62
Kern,2013-09,76.69,0.0,4.94,0.45
Kern,2013-10,65.54,0.0,4.53,0.35
Kern,2013-11,57.44,0.0,3.63,0.15
Kern,2013-12,46.6,0.0,3.4,0.07
Kern,2014-01,53.46,0.0,4.17,1.3
Kern,2014-02,56.48,0.0,4.67,0.35
Kern,2014-03,62.05,0.01,6.13,0.56
Kern,2014-04,66.81,0.02,6.4,0.76
Kern,2014-05,74.06,0.0,6.93,1.3
Kern,2014-06,81.89,0.0,7.32,1.37
Kern,2014-07,87.41,0.0,7.0,0.38
Kern,2014-08,84.74,0.0,6.97,0.82
Kern,2014-09,80.82,0.0,5.78,0.08
Kern,2014-10,70.9,0.0,5.26,0.42
Kern,2014-11,58.39,0.02,4.09,0.0
Kern,2014-12,52.85,0.07,4.57,0.89
Kern,2015-01,49.19,0.02,3.37,0.0
Kern,2015-02,57.69,0.03,4.3,0.03
Kern,2015-03,64.42,0.01,4.75,0.25
Kern,2015-04,65.72,0.0,6.72,1.04
Kern,2015-05,69.81,0.02,6.94,1.02
Kern,2015-06,83.65,0.0,6.66,0.76
Kern,2015-07,84.43,0.0,7.58,1.41
Kern,2015-08,84.0,0.0,6.13,0.59
Kern,2015-09,80.61,0.0,5.52,0.36
Kern,2015-10,72.1,0.0,5.19,0.19
Kern,2015-11,52.74,0.02,4.01,0.08
Kern,2015-12,47.32,0.02,4.21,0.0
Kern,2016-01,51.0,0.03,4.71,0.23
Kern,2016-02,55.82,0.04,4.18,0.15
Kern,2016-03,60.38,0.01,5.65,0.79
Kern,2016-04,66.09,0.03,6.6,1.2
Kern,2016-05,72.63,0.02,6.97,1.33
Kern,2016-06,83.04,0.0,6.78,0.74
Kern,2016-07,86.56,0.0,6.83,0.55
Kern,2016-08,84.98,0.0,6.01,0.23
Kern,2016-09,78.67,0.0,6.22,0.64
Kern,2016-10,67.78,0.01,5.44,0.33
Kern,2016-11,58.44,0.01,4.5,0.36
Kern,2016-12,49.1,0.06,3.98,0.09
Kern,2017-01,49.24,0.09,4.7,0.37
Kern,2017-02,55.74,0.05,5.43,0.66
Kern,2017-03,59.79,0.01,5.0,0.98
Kern,2017-04,64.68,0.01,7.07,1.58
Kern,2017-05,73.05,0.0,6.95,0.86
Kern,2017-06,83.16,0.0,6.8,0.76
Kern,2017-07,89.25,0.0,6.48,0.43
Kern,2017-08,87.74,0.0,5.99,0.48
Kern,2017-09,78.86,0.02,6.39,0.33
Kern,2017-10,68.04,0.0,5.39,0.82
Kern,2017-11,59.99,0.0,4.15,0.1
Kern,2017-12,49.0,0.0,3.53,0.13
Kern,2018-01,52.86,0.03,4.25,0.29
Kern,2018-02,53.79,0.01,4.85,0.28
Kern,2018-03,58.11,0.08,5.64,0.2
Kern,2018-04,66.64,0.01,6.44,1.1
Kern,2018-05,72.57,0.0,7.16,1.14
Kern,2018-06,80.96,0.0,7.0,0.88
Kern,2018-07,89.35,0.0,6.54,0.28
Kern,2018-08,84.77,0.0,6.09,0.16
Kern,2018-09,78.89,0.0,5.19,0.15
Kern,2018-10,68.91,0.0,5.1,0.21
Kern,2018-11,57.8,0.02,3.91,0.0
Kern,2018-12,50.29,0.02,4.52,0.71
Kern,2019-01,52.75,0.03,5.74,1.74
Kern,2019-02,49.67,0.06,6.13,1.58
Kern,2019-03,57.0,0.06,5.54,0.33
Kern,2019-04,67.9,0.0,6.79,1.54
Kern,2019-05,67.08,0.05,6.96,0.84
Kern,2019-06,82.26,0.01,7.08,1.0
Kern,2019-07,85.37,0.0,6.39,0.49
Kern,2019-08,85.28,0.0,5.97,0.42
Kern,2019-09,77.41,0.0,5.77,0.38
Kern,2019-10,65.46,0.0,5.33,0.94
Kern,2019-11,57.74,0.03,4.24,0.07
Kern,2019-12,52.59,0.05,5.76,1.8
Kern,2020-01,48.13,0.01,3.72,0.15
Kern,2020-02,54.23,0.0,4.25,0.17
Kern,2020-03,56.63,0.05,6.25,0.61
Kern,2020-04,64.24,0.09,6.07,0.52
Kern,2020-05,73.64,0.01,7.22,1.25
Kern,2020-06,79.83,0.0,7.43,1.5
Kern,2020-07,85.72,0.0,6.97,0.54
Kern,2020-08,86.88,0.0,5.86,0.15
Kern,2020-09,81.49,0.0,5.01,0.23
Kern,2020-10,70.44,0.0,4.18,0.0
Kern,2020-11,55.03,0.0,3.81,0.02
Kern,2020-12,49.1,0.01,4.51,0.62
Kern,2021-01,50.61,0.03,5.54,1.57
Kern,2021-02,54.0,0.0,4.88,0.43
Kern,2021-03,56.98,0.02,6.06,0.94
Kern,2021-04,67.03,0.01,6.33,1.01
Kern,2021-05,74.56,0.0,7.18,1.53
Kern,2021-06,83.7,0.0,7.42,0.69
Kern,2021-07,89.99,0.0,7.02,0.49
Kern,2021-08,86.32,0.0,6.14,0.45
Kern,2021-09,80.29,0.0,5.37,0.3
Kern,2021-10,65.43,0.03,5.73,0.98
Kern,2021-11,56.02,0.0,3.39,0.0
Kern,2021-12,48.34,0.08,4.63,0.58
Lake,2010-01,56.14,0.0,3.77,1.99
Lake,2010-02,55.52,0.0,4.07,0.68
Lake,2010-03,57.38,0.0,4.05,1.02
Lake,2010-04,57.1,0.0,4.91,1.53
Lake,2010-05,59.24,0.0,4.95,0.44
Lake,2010-06,61.79,0.0,4.67,0.23
Lake,2010-07,65.78,0.0,4.09,0.18
Lake,2010-08,67.71,0.0,3.39,0.12
Lake,2010-09,67.46,0.0,2.91,0.14
Lake,2010-10,65.37,0.0,3.3,0.09
Lake,2010-11,61.14,0.0,3.64,0.55
Lake,2010-12,56.95,0.0,3.73,1.54
Lake,2011-01,58.71,0.0,2.77,0.06
Lake,2011-02,55.18,0.0,4.35,0.98
Lake,2011-03,57.74,0.0,3.64,0.72
Lake,2011-04,61.33,0.0,4.78,0.66
Lake,2011-05,63.78,0.0,5.23,1.66
Lake,2011-06,64.77,0.0,4.44,0.33
Lake,2011-07,70.14,0.0,3.98,0.06
Lake,2011-08,68.59,0.0,3.22,0.04
Lake,2011-09,66.49,0.0,3.32,0.08
Lake,2011-10,63.13,0.0,2.71,0.34
Lake,2011-11,58.31,0.0,3.12,0.18
Lake,2011-12,53.34,0.0,2.78,0.1
Lake,2012-01,56.22,0.0,2.66,0.13
Lake,2012-02,55.54,0.0,3.95,0.96
Lake,2012-03,55.93,0.0,4.5,1.73
Lake,2012-04,58.56,0.0,4.2,1.46
Lake,2012-05,61.76,0.0,4.58,0.51
Lake,2012-06,62.13,0.0,4.24,0.23
Lake,2012-07,66.68,0.0,3.95,0.13
Lake,2012-08,71.94,0.0,3.22,0.02
Lake,2012-09,71.89,0.0,2.61,0.06
Lake,2012-10,67.32,0.0,2.94,0.18
Lake,2012-11,60.68,0.0,2.49,0.28
Lake,2012-12,55.49,0.0,2.84,0.2
Lake,2013-01,54.5,0.0,2.99,0.41
Lake,2013-02,54.79,0.0,3.71,0.64
Lake,2013-03,57.62,0.0,3.33,0.24
Lake,2013-04,60.26,0.0,4.82,0.76
Lake,2013-05,64.73,0.0,5.22,0.69
Lake,2013-06,66.22,0.0,4.37,0.37
Lake,2013-07,69.14,0.0,3.56,0.12
Lake,2013-08,68.94,0.0,3.21,0.08
Lake,2013-09,70.36,0.0,3.14,0.21
Lake,2013-10,64.16,0.0,3.21,0.44
Lake,2013-11,61.03,0.0,2.84,0.14
Lake,2013-12,56.16,0.0,3.36,0.44
Lake,2014-01,57.7,0.0,2.16,0.02
Lake,2014-02,57.03,0.0,3.32,0.64
Lake,2014-03,60.12,0.0,3.87,0.74
Lake,2014-04,61.25,0.02,4.39,1.35
Lake,2014-05,66.86,0.0,5.1,1.79
Lake,2014-06,65.57,0.0,4.2,0.43
Lake,2014-07,70.38,0.0,3.55,0.37
Lake,2014-08,70.93,0.01,3.33,0.29
Lake,2014-09,72.48,0.0,3.67,0.2
Lake,2014-10,68.92,0.0,3.14,0.1
Lake,2014-11,63.33,0.02,3.62,0.31
Lake,2014-12,57.49,0.11,3.78,0.65
Lake,2015-01,58.57,0.02,2.64,0.06
Lake,2015-02,59.9,0.01,3.78,0.5
Lake,2015-03,63.29,0.06,3.85,0.05
Lake,2015-04,62.4,0.01,4.62,0.77
Lake,2015-05,60.24,0.04,5.67,0.8
Lake,2015-06,65.69,0.0,4.54,0.28
Lake,2015-07,69.37,0.03,4.41,0.22
Lake,2015-08,72.03,0.0,4.31,0.33
Lake,2015-09,73.61,0.0,3.84,0.12
Lake,2015-10,71.43,0.02,3.93,0.07
Lake,2015-11,60.38,0.02,4.18,1.14
Lake,2015-12,55.31,0.03,4.31,1.23
Lake,2016-01,55.87,0.1,3.91,1.03
Lake,2016-02,61.07,0.01,3.33,0.59
Lake,2016-03,59.02,0.03,4.41,1.01
Lake,2016-04,62.22,0.02,4.62,0.52
Lake,2016-05,61.87,0.01,5.5,0.72
Lake,2016-06,64.33,0.0,4.64,0.2
Lake,2016-07,69.79,0.0,4.45,0.2
Lake,2016-08,69.55,0.0,3.9,0.23
Lake,2016-09,69.01,0.01,4.13,0.26
Lake,2016-10,65.56,0.0,3.17,0.15
Lake,2016-11,62.83,0.04,3.63,0.46
Lake,2016-12,56.71,0.14,3.98,0.92
Lake,2017-01,55.34,0.15,4.21,1.62
Lake,2017-02,56.06,0.19,4.03,0.96
Lake,2017-03,58.89,0.0,3.68,0.27
Lake,2017-04,61.69,0.0,4.33,0.46
Lake,2017-05,60.48,0.02,5.16,0.78
Lake,2017-06,62.17,0.0,4.42,0.21
Lake,2017-07,70.26,0.0,4.14,0.02
Lake,2017-08,69.61,0.0,4.01,0.12
Lake,2017-09,69.51,0.0,4.15,0.16
Lake,2017-10,68.65,0.0,3.82,0.07
Lake,2017-11,62.3,0.0,2.38,0.05
Lake,2017-12,58.56,0.0,3.04,0.2
Lake,2018-01,59.19,0.1,3.3,0.59
Lake,2018-02,56.11,0.02,4.27,0.98
Lake,2018-03,57.13,0.07,4.44,0.48
Lake,2018-04,59.88,0.0,4.74,0.61
Lake,2018-05,60.66,0.0,5.49,0.79
Lake,2018-06,63.87,0.0,5.27,0.55
Lake,2018-07,70.56,0.0,4.25,0.11
Lake,2018-08,72.82,0.0,4.12,0.32
Lake,2018-09,67.66,0.0,3.47,0.08
Lake,2018-10,65.69,0.02,3.42,0.23
Lake,2018-11,62.72,0.03,3.77,0.57
Lake,2018-12,56.31,0.05,3.41,0.41
Lake,2019-01,57.46,0.08,3.96,0.36
Lake,2019-02,53.91,0.19,5.31,2.23
Lake,2019-03,58.16,0.05,4.2,0.37
Lake,2019-04,61.64,0.02,4.64,0.25
Lake,2019-05,61.6,0.03,5.21,1.36
Lake,2019-06,63.1,0.0,4.27,0.07
Lake,2019-07,69.58,0.0,4.43,0.12
Lake,2019-08,69.16,0.0,3.56,0.04
Lake,2019-09,69.92,0.0,4.05,0.13
Lake,2019-10,66.31,0.0,3.65,0.28
Lake,2019-11,59.7,0.12,3.28,0.41
Lake,2019-12,55.98,0.13,3.49,0.27
