County,Date,Temperature,Precipitation,Wind,Gust Wind
Solano,2019-02,50.66,0.26,6.14,1.62
Solano,2019-03,58.28,0.07,5.69,1.35
Solano,2019-04,63.04,0.0,6.43,1.94
Solano,2019-05,60.46,0.03,6.11,0.59
Solano,2019-06,67.13,0.0,6.01,0.1
Solano,2019-07,73.38,0.0,6.25,0.22
Solano,2019-08,74.74,0.0,5.72,0.15
Solano,2019-09,73.63,0.0,5.19,0.22
Solano,2019-10,68.51,0.0,4.36,0.37
Solano,2019-11,60.17,0.06,3.77,0.55
Solano,2019-12,53.95,0.14,4.5,1.32
Solano,2020-01,55.51,0.0,3.72,0.56
Solano,2020-02,57.82,0.0,5.11,2.37
Solano,2020-03,56.16,0.15,5.74,0.85
Solano,2020-04,62.64,0.11,5.81,0.63
Solano,2020-05,68.47,0.01,6.05,0.22
Solano,2020-06,69.63,0.0,6.71,0.75
Solano,2020-07,73.03,0.0,5.99,0.07
Solano,2020-08,77.37,0.0,5.87,0.15
Solano,2020-09,76.66,0.0,3.93,0.03
Solano,2020-10,71.04,0.0,3.78,0.3
Solano,2020-11,60.43,0.0,3.48,0.35
Solano,2020-12,56.34,0.03,3.87,1.4
Solano,2021-01,56.79,0.09,4.68,1.23
Solano,2021-02,58.19,0.0,5.57,2.89
Solano,2021-03,56.59,0.03,5.5,1.36
Solano,2021-04,62.75,0.0,5.99,0.79
Solano,2021-05,63.81,0.0,6.4,0.38
Solano,2021-06,70.67,0.0,6.49,0.17
Solano,2021-07,75.13,0.0,6.36,0.09
Solano,2021-08,75.07,0.0,5.62,0.14
Solano,2021-09,72.65,0.0,4.97,0.07
Solano,2021-10,65.37,0.02,4.81,1.04
Solano,2021-11,63.77,0.0,3.63,0.77
Solano,2021-12,54.08,0.19,4.64,0.79
Sonoma,2010-01,46.41,0.0,3.51,1.69
Sonoma,2010-02,47.83,0.0,2.58,0.8
Sonoma,2010-03,49.01,0.0,4.35,0.95
Sonoma,2010-04,50.85,0.0,5.29,2.28
Sonoma,2010-05,55.31,0.0,5.77,2.21
Sonoma,2010-06,63.17,0.0,4.95,1.23
Sonoma,2010-07,61.09,0.0,4.86,0.27
Sonoma,2010-08,60.77,0.0,4.33,0.2
Sonoma,2010-09,63.53,0.0,3.06,0.29
Sonoma,2010-10,58.64,0.0,3.27,0.38
Sonoma,2010-11,50.63,0.0,3.37,0.49
Sonoma,2010-12,48.54,0.0,3.05,0.91
Sonoma,2011-01,44.5,0.0,1.97,0.01
Sonoma,2011-02,46.13,0.0,4.22,1.73
Sonoma,2011-03,50.71,0.0,4.96,1.98
Sonoma,2011-04,54.47,0.0,5.2,2.23
Sonoma,2011-05,56.2,0.0,5.31,1.69
Sonoma,2011-06,61.34,0.0,3.96,0.33
Sonoma,2011-07,63.72,0.0,4.87,0.19
Sonoma,2011-08,60.84,0.0,3.91,0.02
Sonoma,2011-09,62.86,0.0,2.93,0.07
Sonoma,2011-10,58.38,0.0,2.35,0.11
Sonoma,2011-11,47.22,0.0,2.67,0.89
Sonoma,2011-12,43.45,0.0,3.01,1.3
Sonoma,2012-01,44.29,0.0,2.47,0.7
Sonoma,2012-02,48.76,0.0,4.3,1.65
Sonoma,2012-03,49.88,0.0,5.44,2.26
Sonoma,2012-04,54.17,0.0,4.58,1.65
Sonoma,2012-05,60.05,0.0,5.59,2.5
Sonoma,2012-06,64.49,0.0,6.02,2.75
Sonoma,2012-07,62.7,0.0,4.27,0.1
Sonoma,2012-08,61.76,0.0,4.1,0.07
Sonoma,2012-09,57.16,0.0,2.96,0.0
Sonoma,2012-10,58.69,0.0,2.84,0.26
Sonoma,2012-11,51.61,0.0,3.09,1.23
Sonoma,2012-12,45.82,0.0,3.81,1.4
Sonoma,2013-01,40.94,0.0,2.51,0.42
Sonoma,2013-02,44.36,0.0,3.12,0.46
Sonoma,2013-03,50.53,0.0,3.57,0.75
Sonoma,2013-04,58.03,0.0,6.09,2.81
Sonoma,2013-05,61.47,0.0,5.75,2.49
Sonoma,2013-06,65.03,0.0,5.2,1.5
Sonoma,2013-07,61.66,0.0,5.1,0.16
Sonoma,2013-08,63.23,0.0,4.09,0.18
Sonoma,2013-09,63.46,0.0,4.54,1.43
Sonoma,2013-10,55.42,0.0,3.64,1.11
Sonoma,2013-11,51.89,0.0,3.42,1.57
Sonoma,2013-12,41.39,0.0,2.72,0.35
Sonoma,2014-01,46.06,0.0,2.6,0.3
Sonoma,2014-02,49.66,0.0,4.2,0.39
Sonoma,2014-03,53.16,0.03,4.78,1.08
Sonoma,2014-04,55.46,0.05,4.61,0.88
Sonoma,2014-05,62.77,0.0,6.34,2.07
Sonoma,2014-06,64.25,0.0,5.89,0.9
Sonoma,2014-07,64.44,0.0,4.77,0.34
Sonoma,2014-08,63.35,0.0,4.51,0.14
Sonoma,2014-09,62.35,0.03,3.41,0.15
Sonoma,2014-10,60.98,0.01,3.0,0.46
Sonoma,2014-11,52.88,0.06,2.13,0.14
Sonoma,2014-12,51.27,0.39,3.75,1.36
Sonoma,2015-01,46.06,0.0,1.25,0.0
Sonoma,2015-02,52.58,0.15,3.99,2.69
Sonoma,2015-03,54.73,0.0,3.13,0.39
Sonoma,2015-04,55.77,0.05,5.3,1.48
Sonoma,2015-05,56.45,0.0,4.91,0.93
Sonoma,2015-06,63.52,0.0,4.89,0.4
Sonoma,2015-07,66.0,0.0,5.02,0.33
Sonoma,2015-08,66.37,0.0,4.16,0.37
Sonoma,2015-09,62.53,0.01,3.28,0.36
Sonoma,2015-10,62.2,0.0,3.18,0.36
Sonoma,2015-11,48.61,0.03,4.26,1.25
Sonoma,2015-12,46.58,0.2,4.14,1.22
Sonoma,2016-01,49.39,0.29,4.09,0.93
Sonoma,2016-02,52.57,0.03,3.85,0.49
Sonoma,2016-03,53.61,0.32,5.54,1.77
Sonoma,2016-04,58.1,0.04,5.7,2.0
Sonoma,2016-05,59.54,0.01,5.12,1.0
Sonoma,2016-06,64.63,0.01,5.39,0.55
Sonoma,2016-07,63.6,0.0,5.57,0.39
Sonoma,2016-08,61.07,0.0,4.86,0.04
Sonoma,2016-09,63.07,0.0,4.36,0.59
Sonoma,2016-10,58.38,0.17,4.0,0.83
Sonoma,2016-11,51.58,0.15,2.77,0.14
Sonoma,2016-12,43.42,0.19,3.53,0.45
Sonoma,2017-01,44.23,0.61,4.47,2.07
Sonoma,2017-02,50.1,0.52,5.82,2.49
Sonoma,2017-03,52.67,0.11,4.68,0.95
Sonoma,2017-04,55.56,0.15,5.69,1.22
Sonoma,2017-05,59.91,0.0,5.84,1.11
Sonoma,2017-06,65.69,0.01,5.7,0.72
Sonoma,2017-07,64.78,0.0,4.87,0.04
Sonoma,2017-08,63.9,0.0,4.96,0.02
Sonoma,2017-09,67.07,0.0,4.41,0.86
Sonoma,2017-10,57.24,0.01,4.13,0.81
Sonoma,2017-11,51.52,0.2,2.88,0.12
Sonoma,2017-12,42.92,0.0,2.53,0.56
Sonoma,2018-01,47.45,0.11,2.69,0.11
Sonoma,2018-02,49.11,0.01,5.17,1.38
Sonoma,2018-03,49.57,0.23,4.45,0.68
Sonoma,2018-04,53.65,0.14,4.4,0.52
Sonoma,2018-05,59.05,0.0,5.34,0.71
Sonoma,2018-06,64.48,0.0,5.39,0.78
Sonoma,2018-07,64.2,0.0,5.61,0.04
Sonoma,2018-08,62.8,0.0,4.45,0.15
Sonoma,2018-09,60.05,0.0,3.8,0.17
Sonoma,2018-10,58.37,0.02,4.02,0.3
Sonoma,2018-11,51.32,0.13,3.16,0.51
Sonoma,2018-12,47.09,0.12,3.53,0.56
Sonoma,2019-01,48.09,0.26,3.97,1.08
Sonoma,2019-02,45.43,0.6,6.11,2.86
Sonoma,2019-03,50.89,0.25,4.97,0.94
Sonoma,2019-04,57.32,0.04,5.49,1.2
Sonoma,2019-05,55.53,0.14,5.13,0.81
Sonoma,2019-06,64.56,0.0,5.72,0.79
Sonoma,2019-07,64.89,0.0,4.91,0.21
Sonoma,2019-08,66.59,0.0,4.35,0.31
Sonoma,2019-09,65.38,0.0,4.62,1.07
Sonoma,2019-10,58.62,0.0,4.42,1.6
Sonoma,2019-11,50.03,0.04,3.37,1.1
Sonoma,2019-12,48.27,0.4,3.37,0.51
Sonoma,2020-01,46.71,0.07,2.87,0.17
Sonoma,2020-02,50.56,0.0,4.47,1.18
Sonoma,2020-03,49.76,0.03,4.33,0.91
Sonoma,2020-04,56.92,0.04,5.18,0.92
Sonoma,2020-05,60.31,0.04,4.79,0.5
Sonoma,2020-06,65.36,0.0,6.2,1.71
Sonoma,2020-07,63.76,0.0,5.48,0.27
Sonoma,2020-08,67.16,0.0,4.9,0.27
Sonoma,2020-09,65.76,0.0,3.64,0.52
Sonoma,2020-10,62.02,0.0,3.66,0.76
Sonoma,2020-11,48.16,0.05,3.31,0.48
Sonoma,2020-12,45.1,0.1,3.06,0.4
Sonoma,2021-01,47.32,0.12,4.2,2.38
Sonoma,2021-02,49.08,0.06,5.07,1.43
Sonoma,2021-03,49.3,0.09,5.21,1.34
Sonoma,2021-04,52.09,0.0,4.46,0.39
Sonoma,2021-05,60.89,0.0,7.11,2.15
Sonoma,2021-06,63.9,0.0,6.34,1.28
Sonoma,2021-07,61.59,0.0,5.86,0.16
Sonoma,2021-08,62.86,0.0,4.89,0.09
Sonoma,2021-09,61.97,0.01,4.37,0.15
Sonoma,2021-10,57.2,0.34,4.37,1.18
Sonoma,2021-11,50.8,0.1,2.18,0.09
Sonoma,2021-12,45.55,0.23,3.72,0.7
Stanislaus,2010-01,46.8,0.0,6.4,2.01
Stanislaus,2010-02,51.02,0.0,5.97,1.03
Stanislaus,2010-03,52.83,0.0,6.67,1.35
Stanislaus,2010-04,55.07,0.0,7.3,2.88
Stanislaus,2010-05,61.45,0.0,9.41,4.79
Stanislaus,2010-06,72.3,0.0,9.62,5.56
Stanislaus,2010-07,73.98,0.0,7.73,0.85
Stanislaus,2010-08,71.18,0.0,7.41,1.19
Stanislaus,2010-09,71.15,0.0,6.55,1.13
Stanislaus,2010-10,63.92,0.0,5.8,0.78
Stanislaus,2010-11,50.01,0.0,4.98,0.46
Stanislaus,2010-12,49.44,0.0,6.28,2.72
Stanislaus,2011-01,43.97,0.0,3.99,0.5
Stanislaus,2011-02,47.16,0.0,6.58,2.35
Stanislaus,2011-03,53.14,0.0,8.06,3.58
Stanislaus,2011-04,57.79,0.0,8.89,3.26
Stanislaus,2011-05,60.7,0.0,9.55,4.28
Stanislaus,2011-06,69.02,0.0,8.16,1.84
Stanislaus,2011-07,74.19,0.0,8.23,1.14
Stanislaus,2011-08,74.2,0.0,7.26,0.56
Stanislaus,2011-09,73.91,0.0,6.35,0.62
Stanislaus,2011-10,63.3,0.0,4.75,0.48
Stanislaus,2011-11,49.76,0.0,5.34,0.98
Stanislaus,2011-12,41.68,0.0,3.79,0.79
Stanislaus,2012-01,45.28,0.0,5.21,1.48
Stanislaus,2012-02,49.66,0.0,6.55,1.27
Stanislaus,2012-03,52.63,0.0,7.07,1.58
Stanislaus,2012-04,58.12,0.0,7.66,2.29
Stanislaus,2012-05,66.41,0.0,9.39,3.35
Stanislaus,2012-06,71.04,0.0,9.92,4.06
Stanislaus,2012-07,74.6,0.0,8.11,0.9
Stanislaus,2012-08,76.16,0.0,7.47,0.67
Stanislaus,2012-09,72.14,0.0,6.14,0.85
Stanislaus,2012-10,64.2,0.0,5.43,0.51
Stanislaus,2012-11,53.54,0.0,4.74,1.51
Stanislaus,2012-12,46.29,0.0,7.13,2.25
Stanislaus,2013-01,41.96,0.0,3.64,0.26
Stanislaus,2013-02,47.08,0.0,5.32,1.29
Stanislaus,2013-03,56.38,0.0,6.44,2.9
Stanislaus,2013-04,63.28,0.0,9.4,5.98
Stanislaus,2013-05,67.52,0.0,10.06,6.36
Stanislaus,2013-06,72.98,0.0,8.86,3.44
Stanislaus,2013-07,76.75,0.0,7.77,0.59
Stanislaus,2013-08,73.88,0.0,7.81,1.12
Stanislaus,2013-09,69.95,0.0,7.85,1.55
Stanislaus,2013-10,58.86,0.0,4.91,1.02
Stanislaus,2013-11,52.83,0.0,3.84,0.41
Stanislaus,2013-12,42.55,0.0,3.89,0.63
Stanislaus,2014-01,48.41,0.0,3.17,0.15
Stanislaus,2014-02,52.1,0.0,6.09,1.62
Stanislaus,2014-03,57.87,0.04,6.49,0.86
Stanislaus,2014-04,61.47,0.03,7.18,1.92
Stanislaus,2014-05,68.88,0.0,9.48,3.86
Stanislaus,2014-06,73.62,0.01,9.25,2.71
Stanislaus,2014-07,77.65,0.0,8.12,0.68
Stanislaus,2014-08,75.05,0.0,7.67,0.67
Stanislaus,2014-09,73.38,0.02,6.48,0.41
Stanislaus,2014-10,67.11,0.0,4.92,0.24
Stanislaus,2014-11,53.99,0.04,3.87,0.24
Stanislaus,2014-12,51.62,0.21,6.74,1.68
Stanislaus,2015-01,46.25,0.0,3.18,0.0
Stanislaus,2015-02,52.81,0.05,4.85,1.23
Stanislaus,2015-03,59.22,0.01,5.83,0.52
Stanislaus,2015-04,61.65,0.04,8.3,2.56
Stanislaus,2015-05,63.75,0.0,9.18,3.21
Stanislaus,2015-06,75.85,0.01,7.82,1.34
Stanislaus,2015-07,76.69,0.0,9.01,2.17
Stanislaus,2015-08,75.99,0.0,7.65,0.97
Stanislaus,2015-09,74.01,0.0,6.47,1.3
Stanislaus,2015-10,68.98,0.01,5.56,0.69
Stanislaus,2015-11,49.67,0.06,5.16,1.0
Stanislaus,2015-12,45.56,0.08,6.18,1.48
Stanislaus,2016-01,48.46,0.16,6.13,1.2
Stanislaus,2016-02,52.56,0.02,5.31,0.95
Stanislaus,2016-03,56.81,0.11,7.9,1.61
Stanislaus,2016-04,62.4,0.09,8.28,2.54
Stanislaus,2016-05,67.17,0.01,8.61,2.65
Stanislaus,2016-06,75.25,0.0,9.0,1.95
Stanislaus,2016-07,76.82,0.0,8.59,0.99
Stanislaus,2016-08,74.18,0.0,7.66,0.17
Stanislaus,2016-09,71.16,0.0,6.76,0.73
Stanislaus,2016-10,63.0,0.08,5.97,0.56
Stanislaus,2016-11,51.04,0.06,4.07,0.09
Stanislaus,2016-12,45.18,0.07,6.18,1.57
Stanislaus,2017-01,45.96,0.21,8.03,3.66
Stanislaus,2017-02,52.72,0.18,9.0,3.31
Stanislaus,2017-03,56.58,0.07,7.03,2.0
Stanislaus,2017-04,59.56,0.06,8.46,2.63
Stanislaus,2017-05,68.43,0.0,9.45,2.86
Stanislaus,2017-06,75.82,0.0,9.39,1.92
Stanislaus,2017-07,80.12,0.0,7.81,0.38
Stanislaus,2017-08,73.6,0.0,7.19,0.52
Stanislaus,2017-09,73.96,0.0,7.14,0.83
Stanislaus,2017-10,63.6,0.0,6.03,0.98
Stanislaus,2017-11,54.94,0.03,4.39,0.09
Stanislaus,2017-12,45.53,0.0,4.14,0.93
Stanislaus,2018-01,50.79,0.1,5.27,0.28
Stanislaus,2018-02,50.74,0.03,6.63,1.11
Stanislaus,2018-03,54.63,0.08,7.21,2.17
Stanislaus,2018-04,60.74,0.06,8.15,1.92
Stanislaus,2018-05,67.03,0.0,10.39,3.93
Stanislaus,2018-06,74.77,0.0,9.33,2.02
Stanislaus,2018-07,79.94,0.0,8.41,0.55
Stanislaus,2018-08,75.06,0.0,7.41,0.24
Stanislaus,2018-09,71.34,0.0,6.97,0.18
Stanislaus,2018-10,65.21,0.04,6.13,1.07
Stanislaus,2018-11,53.98,0.07,4.72,0.47
Stanislaus,2018-12,48.43,0.08,5.33,0.84
Stanislaus,2019-01,49.98,0.07,6.26,1.94
Stanislaus,2019-02,48.63,0.17,9.72,3.39
Stanislaus,2019-03,54.63,0.08,6.87,1.62
Stanislaus,2019-04,63.53,0.02,7.24,2.32
Stanislaus,2019-05,64.25,0.08,8.51,1.79
Stanislaus,2019-06,76.54,0.0,8.77,2.09
Stanislaus,2019-07,78.34,0.0,8.34,0.76
Stanislaus,2019-08,79.03,0.0,7.76,0.54
Stanislaus,2019-09,73.04,0.01,7.73,1.17
Stanislaus,2019-10,62.88,0.0,5.97,1.36
Stanislaus,2019-11,54.76,0.03,4.78,1.16
Stanislaus,2019-12,50.51,0.11,6.47,0.94
Stanislaus,2020-01,48.09,0.03,4.99,0.25
Stanislaus,2020-02,52.99,0.0,6.37,1.49
Stanislaus,2020-03,54.69,0.06,6.23,0.79
Stanislaus,2020-04,62.49,0.03,7.87,1.43
Stanislaus,2020-05,70.51,0.01,8.04,2.14
Stanislaus,2020-06,76.03,0.0,9.91,3.91
Stanislaus,2020-07,77.73,0.0,8.38,0.63
Stanislaus,2020-08,81.22,0.0,7.95,0.95
Stanislaus,2020-09,76.09,0.0,6.45,0.82
Stanislaus,2020-10,68.6,0.0,5.04,0.47
Stanislaus,2020-11,51.92,0.0,4.63,0.41
Stanislaus,2020-12,47.5,0.06,5.24,0.09
Stanislaus,2021-01,49.1,0.13,6.9,2.09
Stanislaus,2021-02,52.75,0.03,7.12,1.19
Stanislaus,2021-03,52.3,0.03,7.19,1.67
Stanislaus,2021-04,58.97,0.0,8.41,1.86
Stanislaus,2021-05,66.94,0.0,10.97,3.95
Stanislaus,2021-06,72.83,0.0,9.87,1.85
Stanislaus,2021-07,77.05,0.0,8.46,0.48
Stanislaus,2021-08,74.76,0.0,7.63,0.39
Stanislaus,2021-09,71.56,0.0,7.21,0.73
Stanislaus,2021-10,60.45,0.12,6.19,1.94
Stanislaus,2021-11,51.76,0.02,4.29,0.24
Stanislaus,2021-12,46.51,0.13,7.05,1.43
Sutter,2010-01,47.3,0.0,6.47,3.06
Sutter,2010-02,50.96,0.0,6.04,1.67
Sutter,2010-03,52.56,0.0,7.54,1.99
Sutter,2010-04,54.82,0.0,8.36,3.41
Sutter,2010-05,60.66,0.0,8.59,3.16
Sutter,2010-06,71.98,0.0,9.37,2.91
Sutter,2010-07,72.91,0.0,8.94,0.63
Sutter,2010-08,70.39,0.0,8.83,1.18
Sutter,2010-09,70.75,0.0,6.06,0.48
Sutter,2010-10,63.27,0.0,6.84,1.19
Sutter,2010-11,51.77,0.0,6.96,1.52
Sutter,2010-12,49.6,0.0,6.4,2.14
Sutter,2011-01,44.34,0.0,4.18,0.32
Sutter,2011-02,47.08,0.0,8.47,4.5
Sutter,2011-03,52.56,0.0,9.03,3.79
Sutter,2011-04,57.31,0.0,8.75,3.15
Sutter,2011-05,60.5,0.0,9.38,2.88
Sutter,2011-06,68.59,0.0,7.77,1.48
Sutter,2011-07,73.49,0.0,8.22,0.73
Sutter,2011-08,72.72,0.0,7.18,0.2
Sutter,2011-09,73.24,0.0,6.03,0.53
Sutter,2011-10,63.04,0.0,5.07,0.47
Sutter,2011-11,50.55,0.0,6.33,1.76
Sutter,2011-12,44.62,0.0,5.69,1.81
Sutter,2012-01,46.81,0.0,6.12,2.41
Sutter,2012-02,50.67,0.0,7.51,2.69
Sutter,2012-03,52.96,0.0,8.95,3.28
Sutter,2012-04,59.76,0.0,7.1,1.49
Sutter,2012-05,67.9,0.0,8.5,2.64
Sutter,2012-06,72.26,0.0,9.31,2.81
Sutter,2012-07,74.48,0.0,8.54,1.52
Sutter,2012-08,75.63,0.0,7.69,0.84
Sutter,2012-09,72.09,0.0,5.55,0.0
Sutter,2012-10,64.08,0.0,6.18,0.87
Sutter,2012-11,54.11,0.0,5.57,2.61
Sutter,2012-12,47.51,0.0,7.37,2.73
Sutter,2013-01,42.76,0.0,3.5,0.06
Sutter,2013-02,48.37,0.0,6.21,1.33
Sutter,2013-03,56.37,0.0,6.63,1.52
Sutter,2013-04,63.09,0.0,9.23,5.32
Sutter,2013-05,67.72,0.0,9.32,2.44
Sutter,2013-06,73.54,0.0,8.03,1.08
Sutter,2013-07,75.33,0.0,9.07,1.01
Sutter,2013-08,73.22,0.0,8.5,0.28
Sutter,2013-09,69.97,0.0,8.46,1.23
Sutter,2013-10,60.78,0.0,5.89,1.94
Sutter,2013-11,53.28,0.0,5.73,2.07
Sutter,2013-12,42.7,0.0,4.65,1.31
Sutter,2014-01,48.17,0.0,3.75,0.48
Sutter,2014-02,52.68,0.0,7.51,2.61
Sutter,2014-03,57.46,0.0,7.98,2.53
Sutter,2014-04,61.02,0.05,6.6,1.23
Sutter,2014-05,68.91,0.01,8.08,2.28
Sutter,2014-06,73.6,0.0,8.75,1.78
Sutter,2014-07,76.28,0.0,8.78,0.6
Sutter,2014-08,73.43,0.0,8.57,0.85
Sutter,2014-09,72.4,0.01,6.82,0.31
Sutter,2014-10,65.73,0.01,5.67,1.24
Sutter,2014-11,53.38,0.06,4.38,0.37
Sutter,2014-12,51.59,0.26,7.43,2.25
Sutter,2015-01,46.35,0.0,3.29,0.06
Sutter,2015-02,53.29,0.09,5.9,2.0
Sutter,2015-03,59.4,0.0,5.3,0.54
Sutter,2015-04,60.66,0.05,8.11,2.66
Sutter,2015-05,63.17,0.0,10.12,2.47
Sutter,2015-06,75.11,0.0,8.3,0.91
Sutter,2015-07,75.46,0.0,9.69,1.36
Sutter,2015-08,74.49,0.0,8.32,0.52
Sutter,2015-09,71.88,0.0,6.94,1.16
Sutter,2015-10,67.87,0.0,5.97,0.7
Sutter,2015-11,48.95,0.06,5.97,0.8
Sutter,2015-12,46.13,0.04,7.11,2.32
Sutter,2016-01,49.2,0.16,7.75,3.57
Sutter,2016-02,52.62,0.03,5.61,1.14
Sutter,2016-03,56.31,0.2,8.53,2.61
Sutter,2016-04,62.07,0.02,8.67,2.68
Sutter,2016-05,67.65,0.02,7.65,1.05
Sutter,2016-06,74.32,0.0,8.4,0.57
Sutter,2016-07,75.22,0.0,9.44,0.71
Sutter,2016-08,72.6,0.0,8.91,0.2
Sutter,2016-09,70.26,0.0,7.25,0.58
Sutter,2016-10,61.85,0.08,7.2,1.03
Sutter,2016-11,53.16,0.05,5.0,0.02
Sutter,2016-12,43.93,0.09,6.06,1.26
Sutter,2017-01,46.01,0.3,9.47,4.63
Sutter,2017-02,51.93,0.23,9.64,3.89
Sutter,2017-03,55.92,0.07,7.79,2.31
Sutter,2017-04,58.53,0.1,8.36,1.8
Sutter,2017-05,66.96,0.0,8.68,1.85
Sutter,2017-06,74.33,0.01,8.36,0.61
Sutter,2017-07,78.16,0.0,8.45,0.2
Sutter,2017-08,76.11,0.0,8.7,0.23
Sutter,2017-09,72.76,0.0,7.44,0.74
Sutter,2017-10,62.54,0.01,6.92,2.3
Sutter,2017-11,53.93,0.07,6.09,0.13
Sutter,2017-12,44.38,0.0,5.11,1.76
Sutter,2018-01,48.59,0.14,5.24,0.13
Sutter,2018-02,48.48,0.01,7.18,2.14
Sutter,2018-03,52.32,0.17,7.84,1.99
Sutter,2018-04,58.76,0.06,7.61,1.39
Sutter,2018-05,65.13,0.01,9.77,2.39
Sutter,2018-06,72.53,0.0,9.07,0.96
Sutter,2018-07,77.06,0.0,8.33,0.12
Sutter,2018-08,72.95,0.0,8.02,0.34
Sutter,2018-09,69.76,0.0,6.68,0.14
Sutter,2018-10,63.73,0.05,6.59,1.12
Sutter,2018-11,52.51,0.11,6.04,1.66
Sutter,2018-12,47.31,0.07,6.8,0.96
Sutter,2019-01,48.66,0.15,7.2,2.93
Sutter,2019-02,47.02,0.28,10.43,4.53
Sutter,2019-03,52.93,0.12,7.78,1.61
Sutter,2019-04,61.93,0.01,8.51,1.65
Sutter,2019-05,62.13,0.08,9.15,1.5
Sutter,2019-06,73.97,0.0,8.46,1.75
Sutter,2019-07,75.38,0.0,8.64,0.4
Sutter,2019-08,76.73,0.0,7.76,0.31
Sutter,2019-09,70.69,0.01,7.41,0.46
Sutter,2019-10,61.14,0.0,7.13,3.05
Sutter,2019-11,53.81,0.01,4.86,1.84
Sutter,2019-12,48.9,0.18,6.21,0.87
Sutter,2020-01,47.64,0.04,6.32,0.12
Sutter,2020-02,52.31,0.0,7.11,2.22
Sutter,2020-03,52.99,0.05,7.84,1.55
Sutter,2020-04,60.9,0.03,7.81,1.13
Sutter,2020-05,68.71,0.01,8.28,1.21
Sutter,2020-06,74.13,0.0,9.0,2.05
Sutter,2020-07,75.27,0.0,9.02,0.35
Sutter,2020-08,78.33,0.0,7.53,0.46
Sutter,2020-09,74.01,0.0,6.67,0.98
Sutter,2020-10,66.68,0.0,5.48,0.99
Sutter,2020-11,51.31,0.02,5.42,0.68
Sutter,2020-12,46.55,0.04,5.75,0.66
Sutter,2021-01,48.19,0.08,7.55,3.44
Sutter,2021-02,51.59,0.03,7.32,1.88
Sutter,2021-03,53.07,0.05,8.03,2.0
Sutter,2021-04,61.49,0.0,8.11,0.87
Sutter,2021-05,69.05,0.0,10.03,4.48
Sutter,2021-06,74.39,0.0,9.5,0.99
Sutter,2021-07,76.75,0.0,9.34,0.33
Sutter,2021-08,75.15,0.0,7.67,0.41
Sutter,2021-09,72.87,0.0,7.23,0.92
Sutter,2021-10,61.67,0.16,7.81,2.8
Sutter,2021-11,52.98,0.02,4.41,0.81
Sutter,2021-12,45.59,0.19,6.99,2.57
Tehama,2010-01,45.8,0.0,5.45,3.88
Tehama,2010-02,49.13,0.0,3.9,0.9
Tehama,2010-03,52.19,0.0,6.21,3.37
Tehama,2010-04,53.88,0.0,6.28,4.19
Tehama,2010-05,60.79,0.0,6.33,3.23
Tehama,2010-06,75.75,0.0,6.88,3.23
Tehama,2010-07,84.09,0.0,5.38,1.49
Tehama,2010-08,79.03,0.0,4.8,1.33
Tehama,2010-09,73.94,0.0,3.92,1.32
Tehama,2010-10,63.74,0.0,4.82,2.17
Tehama,2010-11,50.83,0.0,5.16,2.35
Tehama,2010-12,46.87,0.0,4.8,2.43
Tehama,2011-01,46.34,0.0,3.04,0.99
Tehama,2011-02,47.54,0.0,7.43,3.81
Tehama,2011-03,50.02,0.0,8.87,7.66
Tehama,2011-04,56.81,0.0,6.09,2.96
Tehama,2011-05,61.35,0.0,6.43,2.77
Tehama,2011-06,72.31,0.0,5.52,3.0
Tehama,2011-07,80.62,0.0,4.87,1.27
Tehama,2011-08,80.48,0.0,3.76,0.48
Tehama,2011-09,77.98,0.0,4.16,1.34
Tehama,2011-10,62.73,0.0,4.05,1.54
Tehama,2011-11,47.41,0.0,3.23,1.47
Tehama,2011-12,46.67,0.0,6.07,3.92
Tehama,2012-01,45.19,0.0,3.33,0.95
Tehama,2012-02,50.1,0.0,5.55,2.89
Tehama,2012-03,50.36,0.0,8.94,6.81
Tehama,2012-04,58.14,0.0,4.95,2.09
Tehama,2012-05,68.87,0.0,5.95,3.22
Tehama,2012-06,75.83,0.0,8.18,5.61
Tehama,2012-07,81.09,0.0,4.88,1.1
Tehama,2012-08,81.96,0.0,3.71,0.4
Tehama,2012-09,76.4,0.0,3.1,0.46
Tehama,2012-10,64.0,0.0,3.88,0.95
Tehama,2012-11,52.73,0.0,5.52,5.0
Tehama,2012-12,44.22,0.0,5.86,3.94
Tehama,2013-01,43.76,0.0,3.37,1.01
Tehama,2013-02,49.07,0.0,5.2,2.07
Tehama,2013-03,56.14,0.0,4.93,2.32
Tehama,2013-04,63.84,0.0,7.96,5.0
Tehama,2013-05,69.79,0.0,6.86,3.97
Tehama,2013-06,78.76,0.0,7.03,3.62
Tehama,2013-07,85.09,0.0,5.22,1.1
Tehama,2013-08,79.34,0.0,4.47,1.32
Tehama,2013-09,72.64,0.0,6.07,2.99
Tehama,2013-10,61.81,0.0,5.13,2.89
Tehama,2013-11,53.46,0.0,4.61,3.6
Tehama,2013-12,44.42,0.0,4.28,2.19
Tehama,2014-01,50.92,0.0,3.93,1.58
Tehama,2014-02,50.36,0.0,5.27,2.21
Tehama,2014-03,55.37,0.06,6.59,2.9
Tehama,2014-04,60.81,0.01,5.18,1.15
Tehama,2014-05,70.79,0.0,6.28,1.87
Tehama,2014-06,80.15,0.0,7.21,3.02
Tehama,2014-07,84.74,0.0,5.55,0.92
