Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/24/2018,AQS,181670018,3,-2.1,ug/m3 LC,0,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
2/25/2018,AQS,181670018,3,2.9,ug/m3 LC,12,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
2/26/2018,AQS,181670018,3,10.1,ug/m3 LC,42,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
2/27/2018,AQS,181670018,3,7.6,ug/m3 LC,32,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
2/28/2018,AQS,181670018,3,4,ug/m3 LC,17,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/1/2018,AQS,181670018,3,1.4,ug/m3 LC,6,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/2/2018,AQS,181670018,3,4.5,ug/m3 LC,19,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/3/2018,AQS,181670018,3,2.7,ug/m3 LC,11,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/4/2018,AQS,181670018,3,0.6,ug/m3 LC,3,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/5/2018,AQS,181670018,3,0.3,ug/m3 LC,1,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/6/2018,AQS,181670018,3,0.4,ug/m3 LC,2,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/7/2018,AQS,181670018,3,2,ug/m3 LC,8,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/8/2018,AQS,181670018,3,2.8,ug/m3 LC,12,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/9/2018,AQS,181670018,3,5.8,ug/m3 LC,24,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/10/2018,AQS,181670018,3,6.1,ug/m3 LC,25,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/11/2018,AQS,181670018,3,3.4,ug/m3 LC,14,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/12/2018,AQS,181670018,3,5.6,ug/m3 LC,23,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/13/2018,AQS,181670018,3,3.2,ug/m3 LC,13,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/14/2018,AQS,181670018,3,3.7,ug/m3 LC,15,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/15/2018,AQS,181670018,3,5.7,ug/m3 LC,24,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/16/2018,AQS,181670018,3,2.1,ug/m3 LC,9,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/17/2018,AQS,181670018,3,5.1,ug/m3 LC,21,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/18/2018,AQS,181670018,3,5.7,ug/m3 LC,24,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/23/2018,AQS,181670018,3,8.9,ug/m3 LC,37,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/24/2018,AQS,181670018,3,4.4,ug/m3 LC,18,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/25/2018,AQS,181670018,3,4.7,ug/m3 LC,20,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/26/2018,AQS,181670018,3,6.3,ug/m3 LC,26,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/27/2018,AQS,181670018,3,6.2,ug/m3 LC,26,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/28/2018,AQS,181670018,3,12.6,ug/m3 LC,52,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/29/2018,AQS,181670018,3,4,ug/m3 LC,17,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/30/2018,AQS,181670018,3,4.2,ug/m3 LC,18,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
3/31/2018,AQS,181670018,3,9.1,ug/m3 LC,38,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/1/2018,AQS,181670018,3,3.3,ug/m3 LC,14,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/2/2018,AQS,181670018,3,5.3,ug/m3 LC,22,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/3/2018,AQS,181670018,3,4.7,ug/m3 LC,20,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/4/2018,AQS,181670018,3,5.1,ug/m3 LC,21,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/5/2018,AQS,181670018,3,7.7,ug/m3 LC,32,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/6/2018,AQS,181670018,3,5,ug/m3 LC,21,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/7/2018,AQS,181670018,3,5,ug/m3 LC,21,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/8/2018,AQS,181670018,3,7.6,ug/m3 LC,32,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/9/2018,AQS,181670018,3,7.2,ug/m3 LC,30,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/10/2018,AQS,181670018,3,11.8,ug/m3 LC,49,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/11/2018,AQS,181670018,3,12.9,ug/m3 LC,53,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/12/2018,AQS,181670018,3,6.2,ug/m3 LC,26,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/13/2018,AQS,181670018,3,11.7,ug/m3 LC,49,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/14/2018,AQS,181670018,3,6.6,ug/m3 LC,28,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/15/2018,AQS,181670018,3,3.1,ug/m3 LC,13,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/16/2018,AQS,181670018,3,3.2,ug/m3 LC,13,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/17/2018,AQS,181670018,3,4.5,ug/m3 LC,19,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/18/2018,AQS,181670018,3,7.2,ug/m3 LC,30,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/19/2018,AQS,181670018,3,4,ug/m3 LC,17,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/20/2018,AQS,181670018,3,6.8,ug/m3 LC,28,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/21/2018,AQS,181670018,3,9.5,ug/m3 LC,40,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/22/2018,AQS,181670018,3,7.4,ug/m3 LC,31,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/23/2018,AQS,181670018,3,5.9,ug/m3 LC,25,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/24/2018,AQS,181670018,3,6.2,ug/m3 LC,26,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/25/2018,AQS,181670018,3,11.2,ug/m3 LC,47,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/26/2018,AQS,181670018,3,7,ug/m3 LC,29,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/27/2018,AQS,181670018,3,10.4,ug/m3 LC,43,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/28/2018,AQS,181670018,3,4.1,ug/m3 LC,17,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/29/2018,AQS,181670018,3,8.3,ug/m3 LC,35,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
4/30/2018,AQS,181670018,3,15.2,ug/m3 LC,58,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/1/2018,AQS,181670018,3,11.1,ug/m3 LC,46,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/2/2018,AQS,181670018,3,12.7,ug/m3 LC,52,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/3/2018,AQS,181670018,3,8.5,ug/m3 LC,35,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/4/2018,AQS,181670018,3,8.3,ug/m3 LC,35,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/5/2018,AQS,181670018,3,15.6,ug/m3 LC,58,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/6/2018,AQS,181670018,3,10.5,ug/m3 LC,44,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/7/2018,AQS,181670018,3,7.5,ug/m3 LC,31,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/8/2018,AQS,181670018,3,9.8,ug/m3 LC,41,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/9/2018,AQS,181670018,3,10.5,ug/m3 LC,44,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/10/2018,AQS,181670018,3,9.1,ug/m3 LC,38,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/11/2018,AQS,181670018,3,12.5,ug/m3 LC,52,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/12/2018,AQS,181670018,3,14.5,ug/m3 LC,56,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/13/2018,AQS,181670018,3,14.7,ug/m3 LC,56,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/14/2018,AQS,181670018,3,14.2,ug/m3 LC,55,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/15/2018,AQS,181670018,3,7.4,ug/m3 LC,31,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/16/2018,AQS,181670018,3,10.4,ug/m3 LC,43,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/17/2018,AQS,181670018,3,11.2,ug/m3 LC,47,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/18/2018,AQS,181670018,3,11,ug/m3 LC,46,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/19/2018,AQS,181670018,3,9.8,ug/m3 LC,41,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/20/2018,AQS,181670018,3,10.2,ug/m3 LC,43,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/21/2018,AQS,181670018,3,9.4,ug/m3 LC,39,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/22/2018,AQS,181670018,3,10.8,ug/m3 LC,45,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/23/2018,AQS,181670018,3,6.2,ug/m3 LC,26,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/24/2018,AQS,181670018,3,9,ug/m3 LC,38,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/25/2018,AQS,181670018,3,12,ug/m3 LC,50,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/26/2018,AQS,181670018,3,8.6,ug/m3 LC,36,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/27/2018,AQS,181670018,3,13.5,ug/m3 LC,54,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/28/2018,AQS,181670018,3,15.3,ug/m3 LC,58,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/29/2018,AQS,181670018,3,8.8,ug/m3 LC,37,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/30/2018,AQS,181670018,3,4.9,ug/m3 LC,20,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
5/31/2018,AQS,181670018,3,7,ug/m3 LC,29,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/1/2018,AQS,181670018,3,11,ug/m3 LC,46,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/2/2018,AQS,181670018,3,9.5,ug/m3 LC,40,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/3/2018,AQS,181670018,3,2.8,ug/m3 LC,12,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/4/2018,AQS,181670018,3,2.8,ug/m3 LC,12,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/5/2018,AQS,181670018,3,3.3,ug/m3 LC,14,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/6/2018,AQS,181670018,3,5.3,ug/m3 LC,22,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/7/2018,AQS,181670018,3,12.9,ug/m3 LC,53,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/8/2018,AQS,181670018,3,16,ug/m3 LC,59,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/9/2018,AQS,181670018,3,13.7,ug/m3 LC,54,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/10/2018,AQS,181670018,3,4.8,ug/m3 LC,20,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/11/2018,AQS,181670018,3,4.9,ug/m3 LC,20,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/12/2018,AQS,181670018,3,8.8,ug/m3 LC,37,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/13/2018,AQS,181670018,3,7.1,ug/m3 LC,30,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/14/2018,AQS,181670018,3,4.1,ug/m3 LC,17,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/15/2018,AQS,181670018,3,9.9,ug/m3 LC,41,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/16/2018,AQS,181670018,3,18.7,ug/m3 LC,65,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/17/2018,AQS,181670018,3,17.5,ug/m3 LC,62,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/22/2018,AQS,181670018,3,3.1,ug/m3 LC,13,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/23/2018,AQS,181670018,3,6.8,ug/m3 LC,28,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/24/2018,AQS,181670018,3,6.4,ug/m3 LC,27,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/25/2018,AQS,181670018,3,9.2,ug/m3 LC,38,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/26/2018,AQS,181670018,3,9,ug/m3 LC,38,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/27/2018,AQS,181670018,3,5.9,ug/m3 LC,25,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/28/2018,AQS,181670018,3,5.6,ug/m3 LC,23,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/29/2018,AQS,181670018,3,18.4,ug/m3 LC,64,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
6/30/2018,AQS,181670018,3,15,ug/m3 LC,57,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
7/4/2018,AQS,181670018,3,30.6,ug/m3 LC,90,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
7/5/2018,AQS,181670018,3,22.2,ug/m3 LC,72,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
7/6/2018,AQS,181670018,3,6.3,ug/m3 LC,26,TERRE HAUTE CAAP/ McLean High School,1,100,88101,PM2.5 - Local Conditions,45460,"Terre Haute, IN",18,Indiana,167,Vigo,39.485987,-87.401312
